x62	1	{ (x0), (x1), (x2), (x6), (x8), (x9), (x10), (x12), (x13), (x14), (x15), (x16), (x18), (x21), (x24), (x25), (x26), (x27), (x30), (x31), (x32), (x33), (x36), (x37), (x38), (x39), (x41), (x42), (x43), (x44), (x45), (x46), (x47), (x50), (x51), (x55), (x56), (x58), (x59), (x60), (x61), (x62), (x65), (x67), (x68), (x69), (x70), (x71), (x73), (x75), (x79), (x81), (x82), (x84), (x88), (x89), (x94), (x95), (x98), (x102), (x104), (x105), (x107), (x108), (x113), (x114), (x115), (x117), (x118), (x119), (x123), (x124), (x125), (x126), (x127), (x133), (x134), (x140), (x143), (x144), (x145), (x147), (x148), (x149), (x150), (x152), (x153), (x154), (x155), (x157), (x158), (x159), (x160), (x164), (x167), (x168), (x169), (x170), (x171), (x172), (x179), (x181), (x183), (x185), (x186), (x188), (x189), (x190), (x193), (x194), (x195), (x196), (x197), (x199), (x200), (x203), (x205), (x207), (x208), (x211), (x213), (x214), (x215), (x217), (x221), (x222), (x223), (x228), (x230), (x231), (x232), (x233), (x234), (x237), (x240), (x243), (x247), (x250), (x252), (x253), (x256), (x259), (x262), (x263), (x264), (x266), (x267), (x269), (x270), (x271), (x276), (x277), (x278), (x281), (x282), (x284), (x286), (x289), (x291), (x292), (x294), (x296), (x298), (x301), (x302), (x304), (x305), (x307), (x308), (x310), (x314), (x316), (x317), (x318), (x320), (x321), (x322), (x323), (x324), (x325), (x326), (x327), (x330), (x333), (x334), (x336), (x337), (x341), (x347), (x348), (x349), (x351), (x352), (x354), (x358), (x360), (x361), (x362), (x366), (x368), (x373), (x375), (x379), (x380), (x383), (x385), (x386), (x390), (x391), (x396), (x399), (x400), (x402), (x403), (x405), (x406), (x408), (x410), (x412), (x413), (x416), (x419), (x422), (x425), (x426), (x428), (x429), (x432), (x438), (x443), (x449), (x450), (x451), (x457), (x458), (x461), (x462), (x466), (x467), (x469), (x470), (x473), (x474), (x478), (x479), (x480), (x482), (x487), (x491), (x493), (x497), (x499), (x503), (x507), (x508), (x509), (x512), (x513), (x514), (x519), (x520), (x521), (x524), (x530), (x538), (x540), (x541), (x542), (x546), (x547), (x549), (x553), (x554), (x557), (x563), (x564), (x567), (x568), (x570), (x584), (x586), (x589), (x593), (x596), (x598), (x599), (x600), (x603), (x611), (x612), (x621), (x622), (x624), (x627), (x629), (x636), (x644), (x645), (x653), (x656), (x667), (x673), (x676), (x681), (x686), (x707), (x710), (x711), (x720), (x723), (x733), (x734), (x741), (x745), (x751), (x752), (x755), (x764), (x769), (x771), (x779), (x796), (x797), (x803), (x807), (x817), (x846), (x853), (x861), (x862), (x868), (x878), (x879), (x890), (x903), (x914) }
x63	1	{ (x0), (x2), (x3), (x4), (x5), (x6), (x7), (x8), (x9), (x10), (x11), (x13), (x16), (x17), (x20), (x21), (x22), (x24), (x28), (x29), (x31), (x33), (x34), (x35), (x37), (x40), (x41), (x44), (x45), (x47), (x50), (x51), (x52), (x53), (x54), (x55), (x56), (x57), (x58), (x59), (x60), (x61), (x64), (x66), (x67), (x69), (x71), (x74), (x76), (x78), (x79), (x81), (x84), (x85), (x86), (x88), (x89), (x90), (x91), (x93), (x94), (x96), (x98), (x99), (x100), (x105), (x106), (x108), (x109), (x110), (x111), (x112), (x113), (x115), (x116), (x118), (x119), (x120), (x121), (x122), (x123), (x127), (x131), (x132), (x133), (x136), (x137), (x138), (x141), (x145), (x146), (x147), (x148), (x149), (x150), (x152), (x153), (x156), (x157), (x158), (x159), (x161), (x162), (x164), (x167), (x169), (x171), (x172), (x173), (x174), (x179), (x180), (x181), (x182), (x183), (x184), (x185), (x187), (x188), (x190), (x196), (x197), (x200), (x204), (x207), (x208), (x210), (x213), (x216), (x222), (x227), (x228), (x230), (x234), (x235), (x236), (x238), (x239), (x242), (x244), (x246), (x249), (x251), (x252), (x255), (x256), (x260), (x261), (x262), (x263), (x266), (x269), (x272), (x277), (x278), (x279), (x280), (x282), (x285), (x286), (x288), (x294), (x296), (x297), (x299), (x300), (x301), (x302), (x303), (x304), (x310), (x314), (x316), (x317), (x318), (x319), (x321), (x323), (x325), (x326), (x328), (x333), (x334), (x336), (x338), (x339), (x342), (x344), (x346), (x350), (x351), (x353), (x354), (x355), (x358), (x359), (x360), (x361), (x364), (x365), (x366), (x368), (x369), (x373), (x378), (x380), (x384), (x385), (x387), (x390), (x394), (x396), (x398), (x399), (x400), (x401), (x402), (x404), (x405), (x407), (x409), (x411), (x415), (x421), (x423), (x428), (x431), (x435), (x436), (x437), (x438), (x439), (x444), (x446), (x449), (x455), (x456), (x458), (x459), (x460), (x465), (x466), (x467), (x469), (x473), (x478), (x482), (x486), (x487), (x488), (x489), (x493), (x494), (x496), (x499), (x500), (x501), (x502), (x506), (x511), (x512), (x513), (x514), (x518), (x519), (x524), (x526), (x529), (x531), (x535), (x536), (x539), (x540), (x542), (x544), (x546), (x547), (x548), (x549), (x550), (x560), (x565), (x568), (x570), (x574), (x575), (x578), (x585), (x588), (x592), (x601), (x607), (x621), (x622), (x627), (x629), (x641), (x650), (x655), (x664), (x666), (x676), (x677), (x678), (x681), (x683), (x684), (x686), (x689), (x690), (x694), (x706), (x712), (x714), (x719), (x730), (x734), (x752), (x756), (x757), (x759), (x766), (x769), (x781), (x792), (x818), (x824), (x828), (x833), (x836), (x843), (x873), (x876), (x930) }
x64	1	{ (x1), (x2), (x3), (x4), (x5), (x6), (x7), (x8), (x11), (x12), (x13), (x14), (x15), (x17), (x18), (x19), (x20), (x21), (x22), (x23), (x24), (x26), (x27), (x30), (x32), (x34), (x35), (x37), (x38), (x39), (x40), (x41), (x42), (x43), (x44), (x45), (x46), (x49), (x51), (x54), (x57), (x60), (x61), (x64), (x65), (x66), (x67), (x70), (x71), (x73), (x75), (x76), (x78), (x80), (x82), (x83), (x84), (x85), (x87), (x88), (x92), (x95), (x97), (x98), (x99), (x105), (x106), (x107), (x108), (x109), (x113), (x118), (x119), (x121), (x122), (x126), (x127), (x128), (x129), (x130), (x131), (x133), (x134), (x135), (x140), (x142), (x143), (x144), (x145), (x148), (x149), (x150), (x151), (x152), (x153), (x154), (x155), (x157), (x160), (x161), (x164), (x165), (x166), (x168), (x171), (x172), (x173), (x175), (x176), (x178), (x179), (x181), (x183), (x184), (x185), (x189), (x190), (x192), (x194), (x198), (x199), (x200), (x201), (x202), (x203), (x205), (x206), (x207), (x208), (x214), (x219), (x222), (x223), (x225), (x228), (x230), (x231), (x232), (x238), (x240), (x243), (x246), (x247), (x250), (x252), (x255), (x257), (x264), (x266), (x267), (x270), (x271), (x274), (x275), (x276), (x279), (x284), (x285), (x286), (x287), (x288), (x290), (x291), (x292), (x293), (x297), (x300), (x304), (x306), (x307), (x310), (x312), (x313), (x317), (x319), (x323), (x328), (x330), (x333), (x335), (x339), (x340), (x345), (x346), (x349), (x350), (x351), (x352), (x354), (x355), (x356), (x358), (x359), (x360), (x369), (x373), (x374), (x377), (x381), (x385), (x386), (x388), (x390), (x393), (x394), (x397), (x399), (x404), (x405), (x406), (x408), (x410), (x411), (x415), (x416), (x417), (x418), (x419), (x420), (x422), (x423), (x425), (x426), (x427), (x429), (x433), (x437), (x438), (x440), (x442), (x445), (x450), (x452), (x454), (x455), (x457), (x462), (x463), (x465), (x466), (x470), (x474), (x477), (x485), (x486), (x488), (x489), (x490), (x493), (x495), (x496), (x498), (x499), (x504), (x508), (x510), (x511), (x521), (x522), (x523), (x530), (x537), (x541), (x550), (x551), (x555), (x556), (x560), (x561), (x566), (x569), (x571), (x574), (x582), (x585), (x586), (x587), (x592), (x600), (x603), (x607), (x612), (x613), (x614), (x620), (x629), (x630), (x639), (x642), (x645), (x646), (x650), (x651), (x655), (x656), (x661), (x662), (x665), (x670), (x679), (x680), (x684), (x687), (x695), (x716), (x724), (x726), (x729), (x740), (x741), (x751), (x752), (x759), (x769), (x772), (x775), (x777), (x779), (x784), (x787), (x790), (x794), (x798), (x801), (x805), (x806), (x811), (x813), (x817), (x818), (x823), (x824), (x831), (x850), (x871), (x879), (x887), (x913) }
x65	1	{ (x0), (x1), (x3), (x5), (x6), (x7), (x8), (x9), (x10), (x11), (x13), (x14), (x15), (x20), (x21), (x25), (x26), (x28), (x29), (x31), (x32), (x34), (x35), (x36), (x38), (x39), (x40), (x41), (x42), (x43), (x44), (x45), (x46), (x48), (x50), (x53), (x54), (x55), (x56), (x57), (x58), (x61), (x63), (x66), (x67), (x68), (x70), (x71), (x73), (x74), (x75), (x76), (x78), (x79), (x80), (x82), (x84), (x87), (x89), (x91), (x93), (x95), (x96), (x98), (x99), (x102), (x104), (x105), (x107), (x108), (x110), (x112), (x115), (x116), (x120), (x122), (x129), (x131), (x132), (x133), (x136), (x138), (x139), (x140), (x141), (x142), (x143), (x144), (x145), (x147), (x151), (x154), (x156), (x157), (x158), (x159), (x160), (x161), (x163), (x165), (x167), (x168), (x170), (x171), (x175), (x176), (x177), (x179), (x180), (x183), (x185), (x186), (x187), (x188), (x189), (x192), (x193), (x194), (x195), (x196), (x199), (x202), (x204), (x205), (x207), (x208), (x209), (x212), (x213), (x214), (x216), (x217), (x220), (x222), (x224), (x225), (x228), (x229), (x230), (x238), (x239), (x240), (x244), (x245), (x246), (x248), (x253), (x254), (x257), (x258), (x260), (x262), (x266), (x267), (x268), (x269), (x270), (x272), (x273), (x274), (x276), (x281), (x282), (x284), (x288), (x293), (x295), (x296), (x301), (x302), (x306), (x307), (x310), (x312), (x313), (x315), (x317), (x318), (x320), (x324), (x325), (x326), (x327), (x328), (x330), (x331), (x332), (x333), (x334), (x335), (x336), (x337), (x339), (x340), (x342), (x343), (x349), (x352), (x357), (x359), (x364), (x365), (x366), (x367), (x368), (x369), (x373), (x376), (x386), (x387), (x389), (x391), (x392), (x396), (x397), (x401), (x405), (x406), (x407), (x409), (x411), (x412), (x415), (x416), (x417), (x420), (x426), (x428), (x430), (x432), (x434), (x436), (x437), (x440), (x442), (x447), (x448), (x449), (x450), (x453), (x456), (x461), (x465), (x467), (x469), (x472), (x476), (x478), (x480), (x483), (x485), (x486), (x488), (x489), (x492), (x494), (x497), (x500), (x503), (x505), (x506), (x507), (x508), (x510), (x512), (x515), (x516), (x520), (x523), (x530), (x531), (x532), (x539), (x543), (x545), (x546), (x547), (x548), (x553), (x554), (x556), (x557), (x558), (x560), (x564), (x565), (x570), (x571), (x572), (x574), (x575), (x576), (x577), (x578), (x581), (x585), (x596), (x597), (x599), (x600), (x610), (x612), (x614), (x616), (x625), (x626), (x627), (x632), (x636), (x644), (x649), (x650), (x653), (x663), (x664), (x665), (x666), (x667), (x669), (x678), (x680), (x683), (x686), (x695), (x700), (x701), (x704), (x715), (x720), (x724), (x726), (x728), (x737), (x746), (x747), (x751), (x754), (x758), (x766), (x768), (x770), (x774), (x775), (x786), (x790), (x794), (x795), (x796), (x801), (x804), (x828), (x831), (x841), (x849), (x857), (x858), (x869), (x878), (x963), (x986) }
x66	1	{ (x0), (x1), (x2), (x4), (x6), (x7), (x9), (x10), (x11), (x14), (x15), (x17), (x18), (x20), (x23), (x24), (x25), (x26), (x28), (x29), (x31), (x32), (x34), (x39), (x41), (x45), (x46), (x47), (x49), (x51), (x53), (x54), (x56), (x57), (x58), (x60), (x62), (x63), (x64), (x65), (x68), (x69), (x71), (x72), (x73), (x74), (x75), (x78), (x79), (x80), (x81), (x83), (x84), (x85), (x86), (x87), (x88), (x89), (x90), (x91), (x92), (x93), (x95), (x97), (x100), (x101), (x102), (x104), (x106), (x107), (x109), (x110), (x111), (x113), (x114), (x115), (x117), (x118), (x119), (x120), (x121), (x122), (x123), (x124), (x125), (x127), (x128), (x130), (x131), (x133), (x138), (x139), (x141), (x142), (x144), (x145), (x146), (x147), (x149), (x150), (x153), (x155), (x157), (x158), (x160), (x161), (x162), (x165), (x167), (x168), (x171), (x172), (x173), (x175), (x176), (x177), (x178), (x179), (x181), (x182), (x184), (x185), (x188), (x189), (x190), (x191), (x193), (x199), (x200), (x202), (x204), (x205), (x206), (x208), (x212), (x220), (x221), (x223), (x227), (x228), (x229), (x230), (x231), (x233), (x234), (x235), (x238), (x239), (x242), (x244), (x246), (x247), (x250), (x251), (x254), (x257), (x258), (x259), (x260), (x262), (x267), (x269), (x270), (x272), (x273), (x274), (x275), (x281), (x282), (x283), (x286), (x287), (x288), (x289), (x291), (x292), (x296), (x298), (x302), (x303), (x304), (x305), (x307), (x308), (x309), (x310), (x313), (x314), (x315), (x318), (x322), (x323), (x327), (x333), (x334), (x336), (x340), (x341), (x342), (x343), (x346), (x353), (x356), (x358), (x360), (x361), (x363), (x367), (x368), (x371), (x373), (x375), (x377), (x378), (x379), (x380), (x382), (x386), (x389), (x390), (x393), (x396), (x400), (x406), (x409), (x412), (x415), (x417), (x422), (x423), (x426), (x431), (x438), (x441), (x443), (x444), (x450), (x451), (x453), (x459), (x461), (x462), (x463), (x467), (x468), (x469), (x470), (x475), (x476), (x477), (x480), (x488), (x490), (x491), (x494), (x497), (x498), (x503), (x504), (x507), (x508), (x511), (x512), (x513), (x515), (x518), (x522), (x526), (x530), (x537), (x540), (x542), (x546), (x550), (x551), (x553), (x554), (x557), (x559), (x561), (x573), (x580), (x583), (x584), (x585), (x591), (x592), (x599), (x600), (x602), (x605), (x610), (x611), (x612), (x617), (x620), (x628), (x636), (x640), (x642), (x644), (x648), (x655), (x657), (x664), (x669), (x672), (x674), (x683), (x689), (x693), (x695), (x699), (x701), (x703), (x709), (x710), (x716), (x719), (x722), (x742), (x743), (x746), (x752), (x755), (x759), (x763), (x768), (x778), (x789), (x793), (x832), (x840), (x849), (x850), (x860), (x898), (x913), (x914), (x930), (x956) }
x67	1	{ (x0), (x1), (x2), (x3), (x4), (x5), (x8), (x9), (x11), (x12), (x13), (x14), (x15), (x16), (x17), (x18), (x20), (x21), (x22), (x23), (x24), (x26), (x27), (x29), (x30), (x31), (x32), (x35), (x36), (x37), (x38), (x41), (x42), (x43), (x44), (x49), (x50), (x51), (x52), (x53), (x54), (x55), (x57), (x58), (x60), (x61), (x62), (x64), (x66), (x67), (x69), (x70), (x71), (x75), (x78), (x79), (x80), (x81), (x82), (x83), (x84), (x85), (x86), (x87), (x88), (x92), (x94), (x95), (x98), (x100), (x102), (x104), (x105), (x106), (x108), (x109), (x110), (x113), (x114), (x115), (x116), (x119), (x120), (x121), (x123), (x124), (x125), (x129), (x131), (x134), (x135), (x138), (x140), (x141), (x144), (x145), (x148), (x150), (x153), (x154), (x155), (x157), (x159), (x160), (x161), (x162), (x163), (x164), (x165), (x167), (x169), (x172), (x173), (x174), (x176), (x179), (x180), (x182), (x184), (x186), (x187), (x189), (x190), (x193), (x194), (x195), (x197), (x199), (x201), (x202), (x205), (x206), (x207), (x208), (x209), (x212), (x214), (x215), (x217), (x218), (x220), (x222), (x223), (x224), (x226), (x227), (x229), (x231), (x232), (x234), (x235), (x236), (x237), (x244), (x246), (x248), (x250), (x252), (x254), (x255), (x258), (x259), (x261), (x264), (x265), (x266), (x267), (x268), (x272), (x273), (x277), (x282), (x283), (x284), (x286), (x288), (x294), (x295), (x302), (x304), (x305), (x309), (x313), (x314), (x315), (x317), (x318), (x321), (x324), (x325), (x327), (x333), (x337), (x338), (x340), (x341), (x344), (x351), (x352), (x353), (x354), (x358), (x359), (x367), (x369), (x371), (x373), (x375), (x377), (x378), (x382), (x384), (x387), (x399), (x400), (x401), (x402), (x405), (x406), (x407), (x408), (x409), (x412), (x415), (x416), (x420), (x422), (x424), (x425), (x429), (x435), (x437), (x438), (x439), (x440), (x446), (x453), (x454), (x456), (x461), (x465), (x466), (x468), (x474), (x475), (x477), (x479), (x481), (x482), (x487), (x490), (x492), (x513), (x516), (x521), (x528), (x530), (x534), (x535), (x538), (x541), (x544), (x548), (x550), (x554), (x555), (x564), (x568), (x569), (x572), (x576), (x582), (x583), (x587), (x595), (x598), (x600), (x602), (x604), (x605), (x616), (x629), (x631), (x639), (x648), (x651), (x654), (x662), (x669), (x671), (x672), (x677), (x678), (x679), (x680), (x682), (x685), (x695), (x697), (x698), (x701), (x702), (x708), (x710), (x711), (x715), (x729), (x731), (x737), (x741), (x756), (x757), (x762), (x772), (x774), (x781), (x792), (x795), (x798), (x801), (x804), (x811), (x819), (x823), (x824), (x840), (x850), (x865), (x871), (x886), (x893), (x931) }
x68	1	{ (x0), (x2), (x6), (x7), (x8), (x11), (x12), (x13), (x14), (x16), (x17), (x18), (x22), (x23), (x24), (x27), (x28), (x29), (x30), (x31), (x32), (x33), (x34), (x37), (x39), (x40), (x41), (x42), (x43), (x44), (x47), (x49), (x50), (x51), (x52), (x53), (x54), (x56), (x58), (x59), (x60), (x62), (x63), (x64), (x65), (x66), (x69), (x73), (x79), (x80), (x82), (x84), (x85), (x87), (x91), (x93), (x94), (x95), (x97), (x98), (x99), (x100), (x101), (x102), (x104), (x105), (x107), (x108), (x109), (x111), (x112), (x113), (x114), (x115), (x117), (x119), (x120), (x121), (x123), (x124), (x125), (x126), (x128), (x131), (x133), (x134), (x135), (x136), (x138), (x139), (x140), (x141), (x142), (x143), (x144), (x146), (x149), (x152), (x156), (x157), (x158), (x159), (x160), (x161), (x162), (x163), (x164), (x166), (x167), (x169), (x171), (x176), (x178), (x181), (x185), (x186), (x187), (x188), (x189), (x190), (x191), (x201), (x202), (x203), (x206), (x209), (x210), (x216), (x217), (x218), (x219), (x221), (x222), (x223), (x224), (x225), (x226), (x228), (x231), (x232), (x235), (x236), (x237), (x239), (x240), (x241), (x245), (x246), (x247), (x249), (x250), (x251), (x253), (x254), (x255), (x256), (x257), (x259), (x260), (x261), (x262), (x264), (x265), (x267), (x269), (x271), (x272), (x273), (x278), (x279), (x280), (x284), (x286), (x291), (x292), (x293), (x295), (x296), (x298), (x300), (x304), (x305), (x306), (x307), (x311), (x312), (x314), (x318), (x321), (x324), (x325), (x326), (x328), (x330), (x331), (x336), (x337), (x338), (x340), (x342), (x345), (x348), (x349), (x350), (x351), (x353), (x359), (x360), (x361), (x362), (x364), (x368), (x373), (x376), (x377), (x380), (x383), (x387), (x388), (x389), (x390), (x392), (x395), (x397), (x402), (x403), (x404), (x406), (x411), (x416), (x420), (x421), (x423), (x426), (x430), (x431), (x434), (x437), (x441), (x442), (x444), (x445), (x446), (x447), (x448), (x449), (x452), (x454), (x457), (x458), (x459), (x461), (x464), (x468), (x471), (x475), (x476), (x477), (x483), (x485), (x486), (x487), (x489), (x490), (x492), (x498), (x499), (x501), (x502), (x503), (x504), (x506), (x509), (x511), (x514), (x515), (x518), (x524), (x525), (x530), (x532), (x534), (x535), (x536), (x537), (x538), (x540), (x542), (x543), (x549), (x550), (x554), (x555), (x558), (x564), (x566), (x570), (x580), (x581), (x583), (x584), (x585), (x590), (x594), (x595), (x596), (x597), (x600), (x603), (x608), (x609), (x616), (x623), (x626), (x628), (x629), (x633), (x636), (x638), (x641), (x645), (x655), (x661), (x662), (x665), (x669), (x670), (x671), (x682), (x683), (x688), (x690), (x697), (x698), (x708), (x709), (x710), (x713), (x724), (x726), (x737), (x743), (x757), (x773), (x782), (x786), (x806), (x809), (x811), (x818), (x824), (x834), (x843), (x856), (x860), (x888), (x913), (x917), (x921), (x938), (x969) }
x69	1	{ (x0), (x2), (x3), (x4), (x5), (x7), (x8), (x9), (x12), (x13), (x14), (x15), (x17), (x19), (x20), (x22), (x23), (x26), (x28), (x29), (x31), (x32), (x33), (x35), (x36), (x38), (x40), (x41), (x43), (x44), (x46), (x47), (x48), (x49), (x50), (x51), (x52), (x53), (x59), (x60), (x64), (x65), (x67), (x68), (x69), (x71), (x72), (x73), (x76), (x78), (x83), (x84), (x85), (x87), (x88), (x89), (x90), (x91), (x92), (x95), (x97), (x98), (x100), (x101), (x102), (x103), (x105), (x108), (x111), (x112), (x113), (x115), (x117), (x118), (x120), (x121), (x126), (x127), (x128), (x129), (x130), (x133), (x134), (x137), (x138), (x139), (x140), (x142), (x143), (x145), (x147), (x148), (x150), (x151), (x156), (x157), (x160), (x161), (x162), (x163), (x166), (x168), (x169), (x170), (x171), (x172), (x173), (x174), (x175), (x176), (x178), (x179), (x181), (x182), (x183), (x184), (x186), (x187), (x189), (x190), (x191), (x192), (x196), (x197), (x199), (x202), (x206), (x209), (x210), (x211), (x212), (x213), (x216), (x219), (x221), (x223), (x224), (x229), (x231), (x232), (x234), (x235), (x237), (x238), (x240), (x241), (x244), (x245), (x246), (x247), (x250), (x256), (x258), (x259), (x266), (x268), (x269), (x270), (x273), (x277), (x278), (x279), (x283), (x285), (x286), (x288), (x289), (x290), (x292), (x294), (x296), (x297), (x300), (x302), (x308), (x310), (x314), (x319), (x322), (x323), (x325), (x326), (x328), (x332), (x336), (x341), (x343), (x344), (x345), (x346), (x348), (x350), (x351), (x353), (x356), (x357), (x359), (x364), (x369), (x371), (x374), (x375), (x377), (x379), (x381), (x384), (x385), (x393), (x394), (x397), (x398), (x399), (x406), (x407), (x409), (x411), (x412), (x413), (x416), (x419), (x420), (x421), (x425), (x426), (x432), (x438), (x439), (x441), (x444), (x445), (x447), (x449), (x452), (x461), (x462), (x463), (x464), (x465), (x467), (x468), (x475), (x479), (x481), (x489), (x491), (x494), (x495), (x499), (x501), (x505), (x508), (x509), (x516), (x517), (x519), (x528), (x529), (x533), (x534), (x536), (x537), (x541), (x547), (x552), (x554), (x557), (x559), (x562), (x563), (x564), (x568), (x570), (x571), (x576), (x579), (x591), (x594), (x596), (x598), (x604), (x619), (x621), (x623), (x625), (x626), (x627), (x631), (x632), (x640), (x641), (x642), (x646), (x655), (x657), (x663), (x664), (x665), (x667), (x668), (x672), (x673), (x674), (x677), (x684), (x690), (x692), (x700), (x703), (x707), (x708), (x713), (x716), (x722), (x727), (x729), (x730), (x734), (x751), (x754), (x765), (x816), (x817), (x818), (x820), (x831), (x832), (x836), (x840), (x844), (x848), (x866), (x878), (x885), (x889), (x893), (x911), (x931), (x944), (x948), (x951) }
x70	1	{ (x1), (x3), (x4), (x6), (x8), (x10), (x11), (x13), (x14), (x15), (x16), (x17), (x19), (x20), (x24), (x26), (x27), (x28), (x29), (x30), (x31), (x32), (x34), (x35), (x37), (x38), (x41), (x42), (x43), (x45), (x46), (x47), (x48), (x51), (x52), (x53), (x55), (x57), (x58), (x59), (x63), (x64), (x65), (x67), (x70), (x74), (x75), (x76), (x78), (x79), (x81), (x82), (x83), (x84), (x85), (x86), (x87), (x88), (x89), (x90), (x92), (x93), (x95), (x97), (x98), (x100), (x101), (x102), (x103), (x104), (x106), (x107), (x109), (x110), (x112), (x113), (x115), (x116), (x117), (x119), (x121), (x122), (x123), (x124), (x125), (x127), (x133), (x134), (x135), (x136), (x140), (x141), (x142), (x143), (x144), (x145), (x147), (x148), (x150), (x151), (x152), (x154), (x161), (x163), (x164), (x165), (x168), (x169), (x171), (x173), (x174), (x179), (x180), (x182), (x183), (x185), (x186), (x187), (x188), (x190), (x191), (x192), (x193), (x194), (x195), (x196), (x198), (x199), (x201), (x202), (x204), (x205), (x206), (x207), (x208), (x210), (x213), (x216), (x217), (x218), (x223), (x226), (x227), (x228), (x229), (x230), (x233), (x235), (x238), (x240), (x241), (x242), (x243), (x245), (x247), (x252), (x255), (x256), (x257), (x259), (x260), (x261), (x263), (x264), (x265), (x266), (x267), (x268), (x269), (x270), (x273), (x274), (x276), (x280), (x283), (x284), (x289), (x290), (x291), (x293), (x294), (x295), (x296), (x298), (x302), (x303), (x304), (x310), (x311), (x312), (x313), (x314), (x318), (x320), (x321), (x325), (x326), (x327), (x329), (x331), (x335), (x340), (x347), (x351), (x353), (x356), (x357), (x358), (x363), (x364), (x366), (x368), (x370), (x371), (x372), (x373), (x374), (x376), (x377), (x386), (x389), (x391), (x392), (x393), (x396), (x398), (x399), (x400), (x401), (x404), (x405), (x406), (x409), (x410), (x412), (x413), (x414), (x415), (x416), (x417), (x418), (x419), (x421), (x424), (x428), (x429), (x435), (x436), (x437), (x440), (x441), (x443), (x447), (x450), (x453), (x457), (x460), (x472), (x473), (x474), (x478), (x479), (x480), (x483), (x487), (x489), (x490), (x492), (x497), (x500), (x502), (x508), (x512), (x513), (x514), (x517), (x519), (x522), (x523), (x526), (x527), (x529), (x533), (x535), (x536), (x537), (x543), (x546), (x548), (x551), (x553), (x554), (x555), (x556), (x558), (x565), (x573), (x575), (x577), (x582), (x583), (x587), (x589), (x591), (x596), (x600), (x604), (x606), (x608), (x613), (x625), (x626), (x629), (x632), (x634), (x642), (x649), (x650), (x652), (x654), (x663), (x669), (x674), (x675), (x676), (x685), (x692), (x693), (x696), (x699), (x700), (x706), (x707), (x715), (x729), (x730), (x733), (x747), (x748), (x757), (x770), (x771), (x774), (x776), (x800), (x802), (x805), (x813), (x821), (x822), (x824), (x836), (x853), (x862), (x895), (x903), (x906), (x911), (x912), (x924), (x945) }
x71	1	{ (x0), (x1), (x2), (x3), (x4), (x5), (x7), (x8), (x9), (x10), (x11), (x12), (x13), (x14), (x15), (x16), (x17), (x18), (x20), (x21), (x22), (x23), (x25), (x27), (x28), (x29), (x30), (x31), (x33), (x35), (x36), (x38), (x39), (x41), (x42), (x43), (x44), (x46), (x47), (x48), (x50), (x51), (x52), (x53), (x55), (x57), (x58), (x60), (x61), (x63), (x64), (x65), (x66), (x69), (x70), (x72), (x73), (x75), (x76), (x78), (x79), (x80), (x81), (x84), (x87), (x88), (x90), (x92), (x93), (x95), (x98), (x100), (x102), (x103), (x104), (x105), (x106), (x108), (x113), (x114), (x116), (x117), (x119), (x120), (x122), (x123), (x124), (x125), (x126), (x128), (x129), (x130), (x131), (x132), (x134), (x135), (x136), (x139), (x140), (x141), (x144), (x146), (x149), (x151), (x152), (x153), (x154), (x155), (x157), (x160), (x161), (x163), (x164), (x166), (x167), (x168), (x169), (x176), (x177), (x178), (x182), (x184), (x187), (x188), (x189), (x190), (x191), (x192), (x193), (x195), (x196), (x199), (x200), (x202), (x203), (x205), (x206), (x208), (x209), (x211), (x212), (x217), (x218), (x222), (x223), (x225), (x228), (x230), (x234), (x237), (x239), (x241), (x242), (x243), (x244), (x245), (x248), (x250), (x253), (x255), (x259), (x260), (x262), (x264), (x267), (x268), (x269), (x270), (x271), (x272), (x273), (x275), (x276), (x277), (x280), (x284), (x285), (x286), (x288), (x290), (x294), (x297), (x299), (x301), (x303), (x304), (x305), (x307), (x310), (x311), (x312), (x316), (x318), (x319), (x320), (x321), (x327), (x331), (x332), (x334), (x335), (x336), (x338), (x347), (x348), (x351), (x352), (x355), (x356), (x357), (x359), (x361), (x364), (x366), (x369), (x370), (x373), (x379), (x383), (x385), (x387), (x390), (x392), (x393), (x397), (x398), (x400), (x408), (x411), (x413), (x414), (x416), (x422), (x424), (x425), (x428), (x431), (x433), (x434), (x436), (x439), (x447), (x448), (x451), (x452), (x453), (x455), (x458), (x459), (x462), (x469), (x471), (x472), (x474), (x478), (x484), (x486), (x488), (x492), (x501), (x504), (x505), (x507), (x508), (x510), (x515), (x518), (x520), (x521), (x525), (x526), (x530), (x532), (x535), (x539), (x541), (x543), (x550), (x554), (x559), (x562), (x566), (x567), (x568), (x578), (x579), (x581), (x582), (x583), (x584), (x588), (x591), (x592), (x595), (x608), (x618), (x620), (x631), (x632), (x633), (x640), (x642), (x644), (x649), (x651), (x657), (x658), (x662), (x667), (x668), (x669), (x672), (x679), (x681), (x687), (x689), (x692), (x705), (x707), (x717), (x724), (x734), (x744), (x745), (x748), (x752), (x753), (x762), (x763), (x766), (x768), (x771), (x773), (x778), (x779), (x781), (x787), (x788), (x793), (x795), (x803), (x812), (x821), (x833), (x838), (x842), (x847), (x849), (x854), (x869), (x870), (x871), (x873), (x879), (x888) }
